,id,prod_name,winery,wine_type,score,price,flavor1,flavor2,prod_link
464,14650390,Garnatxa Hisenda Miret 2008,Parés Baltà,Red wine,4.0,101248,"cherry, red fruit, stra...",0,https://www.vivino.com/pares-balta-garnatxa-hisenda-miret/w/1670099?year=2008&price_id=14650390
465,14650391,Pinot Noir 2000,Citation,Red wine,4.1,93553,"cherry, strawberry, cra...",0,https://www.vivino.com/citation-pinot-noir/w/1626287?year=2000&price_id=14650391
466,14650392,Estate Pinot Noir 2007,Elk Cove,Red wine,4.0,31184,"cherry, raspberry, stra...",0,https://www.vivino.com/elk-cove-estate-pinot-noir/w/1751367?year=2007&price_id=14650392
467,14650394,Hochheim Riesling Classic 2010,Domdechant Werner,White wine,4.0,64799,"honey, minerals, stone",0,https://www.vivino.com/domdechant-wernersches-weingut-hochheim-riesling-classic/w/1163767?year=2010&price_id=14650394
468,14650396,Merlot Unfiltered 2002,Newton,Red wine,4.3,97198,,0,https://www.vivino.com/newton-merlot-unfiltered/w/1415493?year=2002&price_id=14650396
469,14650399,Electio Xarel-lo 2006,Parés Baltà,White wine,4.0,97198,"oak, butter, caramel",0,https://www.vivino.com/pares-balta-electio-xarel-lo/w/1262317?year=2006&price_id=14650399
470,14650402,Castello di Poppiano Chianti Colli Fiorentini Riserva 2011,Conte Ferdinando Guicciardini,Red wine,3.9,65609,,0,https://www.vivino.com/castello-di-poppiano-castello-di-poppiano-chianti-colli-fiorentini-riserva/w/1310982?year=2011&price_id=14650402
471,14650405,NC (Non Confunditur) 2013,Argiano,Red wine,3.8,42524,,0,https://www.vivino.com/argiano-nc-non-confunditur/w/2889?year=2013&price_id=14650405
472,14650406,Bush Vine Grenache 2009,Chapel Hill,Red wine,3.9,66824,"cherry, raspberry, stra...",0,https://www.vivino.com/chapel-hill-bush-vine-grenache/w/40534?year=2009&price_id=14650406
473,14650414,Estoras Grüner Veltliner 2011,Esterházy,White wine,3.8,87074,,0,https://www.vivino.com/esterhazy-estoras-gruner-veltliner/w/4058411?year=2011&price_id=14650414
474,14650423,Liguai 2006,Perez Cruz,Red wine,4.4,48599,,0,https://www.vivino.com/perez-cruz-maipo-valley-liguai/w/96488?year=2006&price_id=14650423
475,14650425,Solengo 2012,Argiano,Red wine,4.2,119473,,0,https://www.vivino.com/argiano-solengo/w/2887?year=2012&price_id=14650425
476,14650426,Evenstad Reserve Pinot Noir 2006,Domaine Serene,Red wine,4.3,129193,,0,https://www.vivino.com/domaine-serene-evenstad-reserve-pinot-noir/w/1882725?year=2006&price_id=14650426
477,14650427,Minus Five Riesling 2007,Argyle,White wine,4.1,58724,"apricot, peach, cantalo...",0,https://www.vivino.com/argyle-willamette-valley-minus-five-riesling/w/6417?year=2007&price_id=14650427
478,14650430,Tradition Muscat 2012,Michel Fonné,White wine,3.8,46979,,0,https://www.vivino.com/michel-fonne-tradition-muscat/w/1604822?year=2012&price_id=14650430
479,14650432,Cuvée Prestige Côtes de Bourg 2012,Château Mercier,Red wine,3.8,44549,,0,https://www.vivino.com/chateau-mercier-cuvee-prestige-cotes-de-bourg/w/1492600?year=2012&price_id=14650432
480,14650433,Podium Verdicchio dei Castelli di Jesi Classico Superiore 2003,Garofoli,White wine,3.8,46574,,0,https://www.vivino.com/casa-vinicola-gioacchino-garofoli-spa-podium-verdicchio-dei-castelli-di-jesi-classico-superiore/w/1809428?year=2003&price_id=14650433
481,14650449,Túfoblu Barbaresco 2011,Col dei Venti,Red wine,4.1,129598,"cherry, red fruit, cran...",0,https://www.vivino.com/col-dei-venti-tufoblu-barbaresco/w/1261459?year=2011&price_id=14650449
482,14650450,Carmenère Limited Edition 2007,Perez Cruz,Red wine,4.2,31994,"oak, vanilla, chocolate",0,https://www.vivino.com/perez-cruz-maipo-valley-carmenere-limited-edition/w/1258079?year=2007&price_id=14650450
483,14650456,Lafóa Sauvignon 2001,Colterenzio (Schreckbichl),White wine,4.2,129598,,0,https://www.vivino.com/colterenzio-schreckbichl-alto-adige-lafoa-sauvignon/w/11170?year=2001&price_id=14650456
484,14650457,Tokaji Furmint 2012,Dobogó,White wine,3.8,62369,,0,https://www.vivino.com/dobogo-tokaji-furmint/w/1865809?year=2012&price_id=14650457
485,14650458,Post Scriptum (de Chryseia) Douro 2009,Prats & Symington (P+S),Red wine,4.0,56699,"plum, blackberry, black...",0,https://www.vivino.com/chryseia-post-scriptum-de-chryseia-douro/w/1290538?year=2009&price_id=14650458
486,14650461,Sancerre Blanc 2010,Lucien Crochet,White wine,3.9,56699,,0,https://www.vivino.com/lucien-crochet-sancerre-blanc/w/16678?year=2010&price_id=14650461
487,14650466,Mount Richmond Pinot Noir 2008,Elk Cove,Red wine,4.2,84198,,0,https://www.vivino.com/elk-cove-mount-richmond-pinot-noir/w/2309765?year=2008&price_id=14650466
488,14650474,Maximin Grünhäuser Abtsberg Riesling Auslese 2005,Maximin Grünhaus,White wine,4.3,53864,,0,https://www.vivino.com/maximin-grunhaus-maximin-grunhauser-abtsberg-riesling-auslese/w/736427?year=2005&price_id=14650474
489,14650479,Les Cerveres 2012,Oriol Rossell,White wine,4.0,108538,"vanilla, oak, caramel",0,https://www.vivino.com/oriol-rossell-les-cerveres/w/2698353?year=2012&price_id=14650479
490,14650480,Barbera d'Alba 2012,Bricco Maiolica,Red wine,3.8,39689,,0,https://www.vivino.com/bricco-maiolica-barbera-d-alba/w/1101162?year=2012&price_id=14650480
491,14650484,Gold Label Barossa Shiraz 2012,Wolf Blass,Red wine,3.8,72899,,0,https://www.vivino.com/wolf-blass-gold-label-barossa-shiraz/w/1130073?year=2012&price_id=14650484
492,14650486,Zeus I 1998,Bisquertt Family Vineyards,Red wine,4.5,113398,,0,https://www.vivino.com/bisquertt-zeus-i/w/93974?year=1998&price_id=14650486
493,14650488,La Joya Cabernet Sauvignon 2003,Bisquertt Family Vineyards,Red wine,3.8,9720,,0,https://www.vivino.com/bisquertt-la-joya-cabernet-sauvignon/w/1515870?year=2003&price_id=14650488
494,14650490,Platinum Riesling 2016,Peter Mertes,White wine,3.8,22275,,0,https://www.vivino.com/peter-mertes-platinum-riesling/w/1148807?year=2016&price_id=14650490
495,14650496,Gran Corte 2010,Flechas de los Andes,Red wine,4.1,20250,"oak, vanilla, chocolate",0,https://www.vivino.com/ar-flechas-de-los-andes-gran-corte/w/1154129?year=2010&price_id=14650496
496,14650499,Old Vines Carignan (םךג הןמקד בשרןעמשמ) 2009,Carmel (יקבי כרמל),Red wine,3.9,51839,,0,https://www.vivino.com/il-carmel-old-vines-carignan-mkg-hnmqd-bshrn-mshm/w/2300569?year=2009&price_id=14650499
497,14650500,Reserve Pinot Noir 2006,Argyle,Red wine,4.0,101248,"cherry, strawberry, ras...",0,https://www.vivino.com/argyle-willamette-valley-reserve-pinot-noir/w/6406?year=2006&price_id=14650500
498,14650505,Q Cabernet Sauvignon 2006,Zuccardi,Red wine,3.8,48599,,0,https://www.vivino.com/zuccardi-q-cabernet-sauvignon/w/19427?year=2006&price_id=14650505
499,14650514,Rayner Vineyard Shiraz 2003,Brokenwood,Red wine,4.3,76949,,0,https://www.vivino.com/au-brokenwood-rayner-vineyard-shiraz/w/31324?year=2003&price_id=14650514
500,14650515,Reserve 2009,Rupestre de Alpera,Red wine,3.8,60749,,0,https://www.vivino.com/rupestre-de-alpera-reserve/w/2283949?year=2009&price_id=14650515
501,14650519,Syrah 2007,Montes,Red wine,3.9,39689,,0,https://www.vivino.com/montes-casablanca-valley-syrah-colchagua-valley/w/71334?year=2007&price_id=14650519
502,14650526,Nozze D'Oro 2010,Tenuta Regaleali,White wine,3.8,56699,,0,https://www.vivino.com/tenuta-regaleali-sicily-nozze-d-oro-sicilia/w/1123337?year=2010&price_id=14650526
503,14650527,Finca La Reñana Blanco Fermentado en Barrica 2013,Luis Alegre,White wine,4.0,44549,"oak, vanilla, butter",0,https://www.vivino.com/luis-alegre-finca-la-renana-blanco-fermentado-en-barrica/w/3838797?year=2013&price_id=14650527
504,14650528,Langhe Nebbiolo 2006,Erbaluna,Red wine,3.8,50624,,0,https://www.vivino.com/erbaluna-langhe-nebbiolo/w/1185250?year=2006&price_id=14650528
505,14650532,Pinot Gris 2008,Elk Cove,White wine,3.9,44549,"pear, apple, melon",0,https://www.vivino.com/elk-cove-pinot-gris/w/1719290?year=2008&price_id=14650532
506,14650533,Mas Vilella 2003,Jané Ventura,Red wine,4.3,48599,,0,https://www.vivino.com/jane-ventura-mas-vilella/w/96986?year=2003&price_id=14650533
507,14650534,Gewürztraminer Alsace Grand Cru 'Kessler' 2010,Domaines Schlumberger,White wine,4.2,60749,,0,https://www.vivino.com/domaines-schlumberger-gewurztraminer-alsace-grand-cru-kessler/w/1162442?year=2010&price_id=14650534
508,14650537,Rosso del Conte 2007,Tenuta Regaleali,Red wine,4.1,119473,"plum, blackberry, black...",0,https://www.vivino.com/tenuta-regaleali-sicily-rosso-del-conte-contea-di-sclafani/w/1202931?year=2007&price_id=14650537
509,14650538,La Joya Gran Reserva Syrah 2003,Bisquertt Family Vineyards,Red wine,3.7,18225,,0,https://www.vivino.com/bisquertt-la-joya-gran-reserva-syrah/w/1841897?year=2003&price_id=14650538
510,14650540,Willamette Valley Select Pinot Noir 2006,Domaine Serene,Red wine,4.1,149848,"cherry, raspberry, stra...",0,https://www.vivino.com/domaine-serene-willamette-valley-select-pinot-noir/w/183?year=2006&price_id=14650540
511,14650542,Limited Selection Pinot Noir 2006,Montes,Red wine,3.7,34424,,0,https://www.vivino.com/montes-casablanca-valley-limited-selection-pinot-noir/w/71354?year=2006&price_id=14650542
512,14650547,Serriger Schloss Saarsteiner Riesling Auslese 2011,Schloss Saarstein,White wine,4.2,101248,,0,https://www.vivino.com/weingut-schloss-saarstein-serriger-schloss-saarsteiner-riesling-auslese/w/5181193?year=2011&price_id=14650547
513,14650548,Riesling Spätlese 2012,Rosenhof,White wine,3.8,32399,,0,https://www.vivino.com/rosenhof-riesling-spatlese/w/1799936?year=2012&price_id=14650548
514,14650552,Old Vine Shiraz 2004,Kaesler,Red wine,4.3,89099,,0,https://www.vivino.com/kaesler-wines-and-vineyard-old-vine-shiraz/w/1627871?year=2004&price_id=14650552
515,14650557,Pinot Nero (Blauburgunder) 2005,Colterenzio (Schreckbichl),Red wine,3.7,44549,,0,https://www.vivino.com/colterenzio-schreckbichl-alto-adige-pinot-nero-blauburgunder/w/1183126?year=2005&price_id=14650557
516,14650559,Chardonnay 2007,Montes,White wine,3.9,38474,,0,https://www.vivino.com/montes-casablanca-valley-chardonnay-casablanca-valley/w/1244627?year=2007&price_id=14650559
517,14650561,Cuvée Prestige Côtes de Bourg 2010,Château Mercier,Red wine,3.9,62369,,0,https://www.vivino.com/chateau-mercier-cuvee-prestige-cotes-de-bourg/w/1492600?year=2010&price_id=14650561
518,14655544,Pi - 3.1415 Concejon Tinto 2009,Bodegas Langa,Red wine,3.9,31589,,0,https://www.vivino.com/bodegas-langa-pi-3-1415-concejon-tinto/w/1179758?year=2009&price_id=14655544
519,14958678,Sori Gabutti Riserva Barolo 2003,Sordo,Red wine,4.1,101248,,0,https://www.vivino.com/sordo-sori-gabutti-riserva-barolo/w/6229359?year=2003&price_id=14958678
520,15001766,Calicanto 2015,El Principal,Red wine,4.1,50624,"blackberry, black fruit...",0,https://www.vivino.com/cl-el-principal-calicanto/w/1179830?year=2015&price_id=15001766
521,15001789,Memorias 2014,El Principal,Red wine,4.3,86264,,0,https://www.vivino.com/cl-el-principal-memorias-maipo-valley/w/2246136?year=2014&price_id=15001789
522,15032662,Chardonnay II 2015,Von Winning,White wine,3.9,56659,,0,https://www.vivino.com/de-von-winning-chardonnay-ii-pfalz/w/5290719?year=2015&price_id=15032662
523,15108258,Sauvignon Blanc 2012,Nobilo,White wine,3.8,36449,,0,https://www.vivino.com/nobilo-sauvignon-blanc-marlborough-white-wine-v/w/6120398?year=2012&price_id=15108258
524,15135160,Chardonnay 2004,Xanadu,White wine,3.9,40094,"oak, butter, vanilla",0,https://www.vivino.com/xanadu-wines-chardonnay/w/1629737?year=2004&price_id=15135160
525,15135169,Luna Cabernet Sauvignon 2014,Chalk Hill,Red wine,3.9,40094,,0,https://www.vivino.com/chalk-hill-luna-cabernet-sauvignon/w/2484257?year=2014&price_id=15135169
526,15148019,Cabernet Sauvignon (Founder's) 2003,Concannon,Red wine,3.8,30375,,0,https://www.vivino.com/concannon-vineyard-cabernet-sauvignon-founder-s-paso-robles/w/4254851?year=2003&price_id=15148019
527,15148035,Bordeaux Supérieur 2009,Château Lafite Monteil,Red wine,3.7,80189,,0,https://www.vivino.com/chateau-lafite-monteil-bordeaux-superieur/w/1521022?year=2009&price_id=15148035
528,15148041,Chianti Rùfina Riserva 2010,Castello Nipozzano,Red wine,3.7,62774,,0,https://www.vivino.com/castello-nipozzano-tuscany-chianti-rufina-riserva/w/20983?year=2010&price_id=15148041
529,15164023,Cabernet - Malbec 2015,Rutini,Red wine,4.1,55889,"oak, vanilla, chocolate",0,https://www.vivino.com/rutini-mendoza-cabernet-malbec/w/16508?year=2015&price_id=15164023
530,15164076,Roble 2015,Protos,Red wine,3.7,32399,,0,https://www.vivino.com/protos-roble/w/1132737?year=2015&price_id=15164076
531,15198790,Marius Unico Blanco 2012,Bodegas Piqueras,White wine,4.1,32399,pineapple,0,https://www.vivino.com/bodegas-piqueras-sa-marius-unico-blanco/w/5294970?year=2012&price_id=15198790
532,15198805,Vendimia Seleccionada 2010,Solar de Urbezo,Red wine,3.8,34424,,0,https://www.vivino.com/bodegas-solar-ee-urbezo-vendimia-seleccionada/w/2015143?year=2010&price_id=15198805
533,15198810,Cabernet Sauvignon 2004,Robert Mondavi Winery,Red wine,4.2,76544,,0,https://www.vivino.com/robert-mondavi-winery-cabernet-sauvignon/w/2425?year=2004&price_id=15198810
534,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,,0,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
535,15198817,Garnacha 2014,Solar de Urbezo,Red wine,3.8,25515,,0,https://www.vivino.com/bodegas-solar-ee-urbezo-garnacha/w/1242221?year=2014&price_id=15198817
536,15275963,Blue Mountain Mudgee Shiraz - Cabernet Sauvignon 2000,Rosemount,Red wine,4.0,101248,"plum, blackcurrant, bla...",0,https://www.vivino.com/rosemount-blue-mountain-mudgee-shiraz-cabernet-sauvignon/w/1649686?year=2000&price_id=15275963
537,15446448,Shiraz 2014,Schild Estate,Red wine,3.8,56699,,0,https://www.vivino.com/schild-estate-shiraz/w/1479442?year=2014&price_id=15446448
538,15466397,Grünlack Riesling Spätlese 2005,Schloss Johannisberg,White wine,4.3,72899,,0,https://www.vivino.com/schloss-johannisberg-grunlack-riesling-spatlese/w/1608522?year=2005&price_id=15466397
539,15466425,Sauvignon Blanc 2013,Little Beauty,White wine,4.2,62774,,0,https://www.vivino.com/little-beauty-sauvignon-blanc/w/1758778?year=2013&price_id=15466425
540,15466465,Pinot Gris 2012,Little Beauty,White wine,4.1,70874,"peach, apricot, apple",0,https://www.vivino.com/little-beauty-pinot-gris/w/5244992?year=2012&price_id=15466465
541,15490918,Refosco dal Peduncolo Rosso 2000,Dorigo,Red wine,4.1,83024,"cherry, cranberry, sour...",0,https://www.vivino.com/alessio-dorigo-refosco-dal-peduncolo-rosso-vigneto-montsclapade/w/6328100?year=2000&price_id=15490918
542,15574729,Piesporter Riesling 2016,Deinhard,White wine,4.1,24300,"apple, green apple, apr...",0,https://www.vivino.com/deinhard-piesporter-riesling/w/1155969?year=2016&price_id=15574729
543,15574740,Tinto 2014,Cérvoles,Red wine,3.9,68039,,0,https://www.vivino.com/cervoles-tinto/w/1126963?year=2014&price_id=15574740
544,15574743,Alicante Bouschet - Cabernet Sauvignon 2013,Brutalis,Red wine,4.3,101248,,0,https://www.vivino.com/brutalis-alicante-bouschet-cabernet-sauvignon/w/2396?year=2013&price_id=15574743
545,15592205,Huno Blend 2014,Pago Los Balancines,Red wine,3.9,43739,"vanilla, oak, chocolate",0,https://www.vivino.com/pago-los-balancines-huno-blend/w/1596484?year=2014&price_id=15592205
546,15592230,Haragán Reserva Especial 2014,Pago Los Balancines,Red wine,4.1,71279,"vanilla, oak, coffee",0,https://www.vivino.com/pago-los-balancines-haragan-reserva-especial/w/4829864?year=2014&price_id=15592230
547,15636924,Malbec 2015,Rutini,Red wine,4.3,68039,,0,https://www.vivino.com/rutini-mendoza-malbec/w/16504?year=2015&price_id=15636924
548,15636965,Malbec 2013,Rutini,Red wine,4.1,68039,"oak, vanilla, chocolate",0,https://www.vivino.com/rutini-mendoza-malbec/w/16504?year=2013&price_id=15636965
549,15657809,Pinot Grigio 2005,Colterenzio (Schreckbichl),White wine,3.7,40499,,0,https://www.vivino.com/colterenzio-schreckbichl-alto-adige-pinot-grigio/w/1197810?year=2005&price_id=15657809
550,15763723,Max Reserva Carmenère 2015,Errazuriz,Red wine,3.8,50624,,0,https://www.vivino.com/errazuriz-max-reserva-carmenere/w/1150101?year=2015&price_id=15763723
551,15786330,Madiran 2011,Château Montus,Red wine,3.9,77759,"oak, tobacco, vanilla",0,https://www.vivino.com/chateau-montus-madiran/w/86847?year=2011&price_id=15786330
552,15803567,Morey-Saint-Denis 2014,Domaine Stephane Magnien,Red wine,3.9,65609,,0,https://www.vivino.com/domaine-stephane-magnien-morey-saint-denis/w/1517836?year=2014&price_id=15803567
553,15821870,Carménère 2015,Tussock Jumper,Red wine,3.9,27540,,0,https://www.vivino.com/tussock-jumper-carmenere-central-valley/w/2306116?year=2015&price_id=15821870
554,15874808,Pinot Noir Unfiltered 2012,Norman Hardie,Red wine,4.0,108538,"strawberry, cranberry, ...",0,https://www.vivino.com/norman-hardie-pinot-noir-unfiltered/w/1635969?year=2012&price_id=15874808
555,15888807,Max's Shiraz - Cabernet 2015,Penfolds,Red wine,3.8,64799,,0,https://www.vivino.com/penfolds-south-australia-max-s-shiraz-cabernet-south-australia/w/4379150?year=2015&price_id=15888807
556,15888861,Primitivo di Manduria 2015,Piantaferro,Red wine,3.8,35639,,0,https://www.vivino.com/piantaferro-primitivo-di-manduria/w/1216710?year=2015&price_id=15888861
557,16013243,Riva Ranch Pinot Noir 2012,Wente Vineyards,Red wine,3.9,55889,,0,https://www.vivino.com/wente-vineyards-riva-ranch-pinot-noir-arroyo-seco-red-wine/w/4426980?year=2012&price_id=16013243
558,16156677,Riesling Kabinett 2005,Robert Weil,White wine,4.0,48599,"peach, pear, apricot",0,https://www.vivino.com/robert-weil-riesling-kabinett/w/1476551?year=2005&price_id=16156677
559,16216705,Riesling Spätlese 2005,Robert Weil,White wine,3.9,68849,"peach, apricot, green a...",0,https://www.vivino.com/robert-weil-riesling-spatlese/w/1183724?year=2005&price_id=16216705
560,16245126,Reserva 2001,Balbas,Red wine,3.9,66824,,0,https://www.vivino.com/balbas-reserva/w/1164713?year=2001&price_id=16245126
561,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,,0,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
562,16375742,Cabernet Sauvignon Aged in Bourbon Barrels 2016,Robert Mondavi Private Selection,Red wine,4.1,40499,"oak, vanilla, chocolate",0,https://www.vivino.com/robert-mondavi-private-selection-cabernet-sauvignon-aged-in-bourbon-barrels-california/w/4301214?year=2016&price_id=16375742
563,16495711,Quinta Generation (5th) 2012,Casa Silva,Red wine,4.1,59939,"oak, vanilla, chocolate",0,https://www.vivino.com/casa-silva-quinta-generation-5th/w/18322?year=2012&price_id=16495711
564,16730107,Chardonnay Bourbon Barrel Aged 2016,Robert Mondavi Private Selection,White wine,4.0,40499,"oak, butter, vanilla",0,https://www.vivino.com/robert-mondavi-private-selection-chardonnay-bourbon-barrel-aged/w/5404705?year=2016&price_id=16730107
565,16730165,Payen 2011,Tabali,Red wine,4.3,104488,,0,https://www.vivino.com/tabali-payen/w/1246501?year=2011&price_id=16730165
566,16730250,Talinay Coastal Limestone Vineyard Sauvignon Blanc 2013,Tabali,White wine,3.8,59939,,0,https://www.vivino.com/tabali-talinay-coastal-limestone-vineyard-sauvignon-blanc/w/1611997?year=2013&price_id=16730250
